Row ID,Order ID,Order Date,Ship Date,Ship Type,Segment,Customer,Product ID,Sales,Quantity,Discount,Profit
1234,CA-2016-153682,30/05/2016,01/06/2016,1,2,BG-11695,TEC-CO-10001046,839.98,2,0.4,69.99
1235,CA-2016-144344,28/10/2016,28/10/2016,2,1,PG-18820,FUR-FU-10000076,47.95,3,0.2,13.78
1236,CA-2016-144344,28/10/2016,28/10/2016,2,1,PG-18820,OFF-BI-10003719,37.42,5,0.7,-29.94
1237,CA-2016-144344,28/10/2016,28/10/2016,2,1,PG-18820,FUR-FU-10003268,63.96,2,0.2,0
1238,CA-2016-144344,28/10/2016,28/10/2016,2,1,PG-18820,FUR-FU-10003553,165.04,3,0.2,41.26
1239,CA-2014-127012,11/08/2014,15/08/2014,4,1,GM-14680,FUR-FU-10003691,12.35,1,0,5.43
1240,CA-2014-127012,11/08/2014,15/08/2014,4,1,GM-14680,OFF-AR-10003903,40.97,1,0,10.65
1241,CA-2014-127012,11/08/2014,15/08/2014,4,1,GM-14680,OFF-FA-10004854,22.96,2,0,10.79
1242,CA-2016-128727,29/08/2016,04/09/2016,4,3,MO-17800,TEC-PH-10003442,22,4,0,5.5
1243,US-2016-162859,15/02/2016,22/02/2016,4,1,PG-18820,OFF-BI-10004519,398.35,3,0.2,124.48
1244,US-2016-162859,15/02/2016,22/02/2016,4,1,PG-18820,OFF-FA-10000304,8.72,4,0,3.57
1245,CA-2017-133641,14/05/2017,21/05/2017,4,1,EJ-14155,OFF-EN-10004955,48.69,9,0,23.85
1246,CA-2014-168494,12/12/2014,14/12/2014,3,1,NP-18700,FUR-TA-10004619,764.68,6,0.2,95.58
1247,CA-2014-168494,12/12/2014,14/12/2014,3,1,NP-18700,FUR-TA-10003473,3610.84,12,0.2,135.4
1248,CA-2014-168494,12/12/2014,14/12/2014,3,1,NP-18700,FUR-BO-10004467,254.97,3,0.15,11.99
1249,CA-2017-115602,18/12/2017,24/12/2017,4,1,DJ-13630,OFF-AR-10002280,38.82,6,0,17.46
1250,CA-2017-115602,18/12/2017,24/12/2017,4,1,DJ-13630,FUR-CH-10001708,1141.93,9,0.1,139.57
1251,CA-2017-115602,18/12/2017,24/12/2017,4,1,DJ-13630,OFF-AP-10000891,1704.56,13,0,511.36
1252,CA-2017-115602,18/12/2017,24/12/2017,4,1,DJ-13630,OFF-AR-10000462,3.2,2,0,1.37
1253,CA-2015-154956,04/07/2015,09/07/2015,4,1,IM-15070,TEC-PH-10004165,1099.96,4,0,285.98
1254,CA-2017-144638,10/03/2017,14/03/2017,4,3,MH-18115,OFF-AR-10003958,5.24,2,0.2,0.59
1255,CA-2017-144638,10/03/2017,14/03/2017,4,3,MH-18115,TEC-PH-10000149,35.91,3,0.4,-8.37
1256,CA-2017-144638,10/03/2017,14/03/2017,4,3,MH-18115,FUR-FU-10003724,6.69,1,0.2,0.5
1257,CA-2017-144638,10/03/2017,14/03/2017,4,3,MH-18115,FUR-FU-10003535,43.87,2,0.2,11.51
1258,US-2016-168620,24/12/2016,28/12/2016,3,3,RB-19795,OFF-BI-10001575,27.88,3,0.7,-20.44
1259,US-2016-168620,24/12/2016,28/12/2016,3,3,RB-19795,OFF-ST-10003716,540.04,3,0.2,-47.25
1260,US-2016-168620,24/12/2016,28/12/2016,3,3,RB-19795,TEC-AC-10004469,255.68,8,0.2,76.7
1261,CA-2017-117079,23/10/2017,27/10/2017,4,1,JR-15700,TEC-PH-10004586,863.88,3,0.2,107.98
1262,US-2016-144393,28/10/2016,04/11/2016,4,2,SM-20950,OFF-BI-10004236,17.61,4,0.7,-14.09
1263,CA-2017-105053,07/07/2017,09/07/2017,3,1,CS-12355,OFF-BI-10001634,17.47,3,0.2,6.33
1264,CA-2016-155992,01/10/2016,02/10/2016,1,1,CC-12220,TEC-PH-10000215,69.9,2,0,18.87
1265,CA-2016-155992,01/10/2016,02/10/2016,1,1,CC-12220,FUR-FU-10003724,41.85,5,0,10.88
1266,CA-2017-110380,02/09/2017,07/09/2017,4,1,PF-19225,OFF-AR-10000422,6.57,3,0,1.77
1267,US-2014-167738,24/12/2014,29/12/2014,4,2,JC-16105,OFF-ST-10003306,142.86,1,0,41.42
1268,US-2014-167738,24/12/2014,29/12/2014,4,2,JC-16105,FUR-CH-10001146,292.27,6,0.2,18.26
1269,CA-2017-121412,23/09/2017,27/09/2017,4,2,BG-11695,FUR-FU-10000246,29.32,3,0.2,3.66
1270,CA-2017-100426,04/06/2017,08/06/2017,4,1,DC-12850,OFF-PA-10002870,12.48,2,0,5.61
1271,US-2016-103646,21/04/2016,26/04/2016,4,2,SP-20545,OFF-ST-10000563,102.33,4,0.2,-12.79
1272,US-2016-103646,21/04/2016,26/04/2016,4,2,SP-20545,OFF-AP-10004487,48.79,3,0.8,-126.85
1273,US-2016-103646,21/04/2016,26/04/2016,4,2,SP-20545,OFF-BI-10002854,44.84,8,0.8,-67.27
1274,CA-2016-119186,26/05/2016,26/05/2016,2,1,MS-17710,OFF-PA-10004621,10.36,2,0.2,3.62
1275,CA-2016-119186,26/05/2016,26/05/2016,2,1,MS-17710,FUR-CH-10001973,388.43,5,0.3,-88.78
1276,CA-2016-119186,26/05/2016,26/05/2016,2,1,MS-17710,OFF-PA-10004040,14.35,3,0.2,5.2
1277,CA-2016-119186,26/05/2016,26/05/2016,2,1,MS-17710,TEC-AC-10000580,63.99,1,0.2,-7.19
1278,CA-2016-148698,02/05/2016,07/05/2016,4,1,BD-11770,OFF-AR-10004022,86.35,3,0.2,5.39
1279,CA-2014-163293,08/09/2014,11/09/2014,1,2,KC-16255,TEC-AC-10004209,32.97,3,0,12.85
1280,CA-2014-163293,08/09/2014,11/09/2014,1,2,KC-16255,TEC-AC-10000023,83.88,4,0,30.19
1281,CA-2016-160815,05/09/2016,06/09/2016,1,1,TR-21325,TEC-PH-10003505,278.4,3,0,80.73
1282,CA-2017-122154,09/04/2017,11/04/2017,1,1,SA-20830,OFF-LA-10000121,15.12,3,0.2,4.91
1283,CA-2017-122154,09/04/2017,11/04/2017,1,1,SA-20830,OFF-BI-10002026,17.43,1,0.7,-13.36
1284,CA-2017-122154,09/04/2017,11/04/2017,1,1,SA-20830,OFF-PA-10000994,251.64,3,0.2,88.07
1285,US-2015-149692,06/12/2015,12/12/2015,4,1,KW-16435,OFF-BI-10002813,2.77,7,0.8,-4.85
1286,CA-2016-119445,26/06/2016,03/07/2016,4,1,GM-14500,OFF-ST-10000617,14.9,5,0,1.04
1287,CA-2015-124268,04/07/2015,08/07/2015,4,3,AD-10180,OFF-AR-10004817,15.48,3,0,4.48
1288,CA-2016-154711,22/11/2016,26/11/2016,4,2,TB-21355,FUR-FU-10000397,39.88,2,0,11.16
1289,CA-2016-154711,22/11/2016,26/11/2016,4,2,TB-21355,OFF-BI-10000605,12.19,4,0.2,4.11
1290,CA-2016-154711,22/11/2016,26/11/2016,4,2,TB-21355,OFF-AR-10001860,20.82,3,0,7.49
1291,CA-2016-163384,10/11/2016,12/11/2016,1,3,CC-12430,OFF-BI-10004970,13.21,4,0.2,4.46
1292,CA-2016-163384,10/11/2016,12/11/2016,1,3,CC-12430,OFF-PA-10003172,32.4,5,0,15.55
1293,CA-2015-101707,27/08/2015,01/09/2015,4,1,PF-19165,OFF-SU-10001218,32.94,3,0,9.22
1294,CA-2015-101707,27/08/2015,01/09/2015,4,1,PF-19165,OFF-PA-10002968,114.2,5,0,52.53
1295,CA-2015-101707,27/08/2015,01/09/2015,4,1,PF-19165,OFF-LA-10000134,3.08,1,0,1.47
1296,CA-2015-138898,25/05/2015,29/05/2015,4,1,JH-16180,OFF-AP-10004487,845.72,13,0.2,84.57
1297,CA-2017-115427,30/12/2017,03/01/2018,4,2,EB-13975,OFF-BI-10002103,13.9,2,0.2,4.51
1298,CA-2017-115427,30/12/2017,03/01/2018,4,2,EB-13975,OFF-BI-10004632,20.72,2,0.2,6.47
1299,CA-2016-134425,08/12/2016,12/12/2016,3,2,QJ-19255,TEC-PH-10003555,114.95,5,0,2.29
1300,CA-2015-121391,04/10/2015,07/10/2015,1,1,AA-10315,OFF-ST-10001590,26.96,2,0,7
1301,CA-2016-137043,23/12/2016,25/12/2016,3,1,LC-17140,FUR-FU-10003664,572.76,6,0,166.1
1302,CA-2016-137043,23/12/2016,25/12/2016,3,1,LC-17140,FUR-FU-10003664,286.38,3,0,83.05
1303,CA-2015-115847,19/09/2015,24/09/2015,3,3,TC-21535,FUR-BO-10003433,61.96,2,0,4.33
1304,US-2017-126179,03/07/2017,07/07/2017,4,1,CS-12460,FUR-FU-10002554,23.99,1,0,5.51
1305,US-2017-126179,03/07/2017,07/07/2017,4,1,CS-12460,TEC-PH-10001557,287.97,3,0,77.75
1306,CA-2016-101966,14/07/2016,16/07/2016,3,1,BM-11785,TEC-PH-10003437,419.94,7,0.2,52.49
1307,CA-2016-141397,20/06/2016,21/06/2016,1,1,RC-19825,OFF-PA-10002986,46.76,7,0,22.44
1308,CA-2016-141397,20/06/2016,21/06/2016,1,1,RC-19825,OFF-BI-10000320,17.71,3,0.2,6.42
1309,CA-2016-141397,20/06/2016,21/06/2016,1,1,RC-19825,OFF-AP-10003971,21.78,2,0,5.66
1310,CA-2016-141397,20/06/2016,21/06/2016,1,1,RC-19825,OFF-ST-10001469,161.94,3,0,9.71
1311,CA-2016-141397,20/06/2016,21/06/2016,1,1,RC-19825,FUR-CH-10003846,161.56,2,0.2,-8.07
1312,CA-2016-141082,09/12/2016,13/12/2016,4,1,FM-14380,OFF-LA-10001404,3.69,1,0,1.73
1313,CA-2016-141082,09/12/2016,13/12/2016,4,1,FM-14380,OFF-LA-10001474,122.12,4,0,56.17
1314,US-2016-134488,24/09/2016,01/10/2016,4,1,PK-19075,FUR-CH-10003199,155.37,2,0.3,-13.31
1315,CA-2016-145919,18/12/2016,23/12/2016,4,2,HG-14965,OFF-PA-10003072,38.88,6,0,18.66
1316,CA-2016-145919,18/12/2016,23/12/2016,4,2,HG-14965,FUR-FU-10004960,183.84,8,0,62.5
1317,CA-2016-145919,18/12/2016,23/12/2016,4,2,HG-14965,OFF-SU-10003505,579.3,5,0,28.96
1318,CA-2017-157651,10/12/2017,14/12/2017,4,1,HA-14920,TEC-AC-10003116,14.2,1,0.2,3.37
1319,CA-2014-160773,01/07/2014,05/07/2014,4,2,LW-16825,TEC-PH-10004586,575.92,2,0.2,71.99
1320,CA-2014-160773,01/07/2014,05/07/2014,4,2,LW-16825,OFF-BI-10000546,5.18,6,0.7,-3.62
1321,CA-2017-167703,03/02/2017,08/02/2017,4,1,MC-17575,OFF-BI-10002071,5.22,3,0.7,-4.18
1322,CA-2017-167703,03/02/2017,08/02/2017,4,1,MC-17575,OFF-ST-10001490,285.55,2,0.2,35.69
1323,CA-2017-121804,03/03/2017,08/03/2017,4,1,LP-17095,OFF-AP-10004859,72.8,5,0,19.65
1324,CA-2017-162635,09/10/2017,10/10/2017,1,1,EB-14170,OFF-PA-10002659,10.81,4,0.2,3.51
1325,CA-2014-107153,28/09/2014,03/10/2014,4,2,GZ-14545,OFF-ST-10001321,46.26,3,0,12.49
1326,US-2014-117058,27/05/2014,30/05/2014,1,1,LE-16810,OFF-BI-10004139,17.46,6,0.8,-30.55
1327,CA-2015-120439,14/06/2015,18/06/2015,4,3,AD-10180,FUR-FU-10001867,51.07,6,0.2,5.1
1328,CA-2016-128258,30/03/2016,01/04/2016,1,2,CP-12085,OFF-PA-10004156,11.34,1,0,5.55
1329,CA-2017-106033,15/10/2017,18/10/2017,3,3,FG-14260,OFF-AR-10002818,87.92,4,0,26.37
1330,CA-2016-142762,23/05/2016,27/05/2016,4,1,LD-17005,FUR-FU-10003691,37.05,3,0,16.3
1331,CA-2017-127705,02/06/2017,06/06/2017,4,3,AB-10255,TEC-PH-10000347,2.97,1,0.4,-0.64
1332,CA-2017-127705,02/06/2017,06/06/2017,4,3,AB-10255,OFF-ST-10004507,27.44,2,0.2,2.4
1333,CA-2014-122567,16/02/2014,21/02/2014,4,1,MN-17935,OFF-BI-10002012,1.08,3,0.8,-1.72
1334,CA-2014-122567,16/02/2014,21/02/2014,4,1,MN-17935,OFF-AP-10001303,7.96,2,0.8,-13.93
1335,CA-2014-121664,06/05/2014,10/05/2014,4,3,HP-14815,OFF-BI-10003684,140.73,8,0.2,52.77
1336,CA-2016-122133,16/05/2016,23/05/2016,4,1,JR-15670,OFF-ST-10002574,552.56,4,0,0
1337,US-2017-123281,02/04/2017,07/04/2017,4,1,JF-15190,FUR-FU-10003724,25.11,3,0,6.52
1338,CA-2017-100524,31/03/2017,02/04/2017,3,1,CM-12115,FUR-FU-10004018,29.78,2,0,8.04
1339,CA-2017-100524,31/03/2017,02/04/2017,3,1,CM-12115,TEC-PH-10002549,677.58,3,0,176.17
1340,CA-2017-100524,31/03/2017,02/04/2017,3,1,CM-12115,OFF-PA-10004911,75.04,8,0,36.01
1341,CA-2017-113481,02/01/2017,04/01/2017,1,2,AS-10045,TEC-MA-10002178,695.7,2,0.5,-27.82
1342,CA-2017-113481,02/01/2017,04/01/2017,1,2,AS-10045,OFF-BI-10003694,15.66,5,0.7,-12.52
1343,CA-2017-113481,02/01/2017,04/01/2017,1,2,AS-10045,OFF-BI-10000474,28.85,6,0.7,-21.15
1344,CA-2015-131758,28/05/2015,01/06/2015,4,1,KB-16315,OFF-AR-10000411,47.82,3,0,14.34
1345,CA-2015-131758,28/05/2015,01/06/2015,4,1,KB-16315,OFF-LA-10000262,13.05,5,0,6
1346,CA-2014-118339,17/03/2014,24/03/2014,4,1,BN-11515,OFF-AP-10001154,93.78,2,0,36.57
1347,CA-2014-118339,17/03/2014,24/03/2014,4,1,BN-11515,OFF-PA-10000466,47.18,7,0,23.59
1348,CA-2014-118339,17/03/2014,24/03/2014,4,1,BN-11515,OFF-AR-10003829,19.68,6,0,5.7
1349,CA-2014-118339,17/03/2014,24/03/2014,4,1,BN-11515,OFF-BI-10001758,53.4,10,0,25.09
1350,CA-2014-118339,17/03/2014,24/03/2014,4,1,BN-11515,OFF-BI-10000136,35.88,6,0,17.22
1351,CA-2014-153976,03/10/2014,08/10/2014,3,1,BP-11290,FUR-CH-10002880,258.27,3,0.3,-70.1
1352,CA-2016-162901,28/03/2016,31/03/2016,1,2,AS-10045,OFF-ST-10000649,31.4,2,0,7.85
1353,CA-2017-162978,04/05/2017,09/05/2017,4,2,LW-16990,TEC-PH-10003092,183.96,5,0.2,20.69
1354,CA-2017-162978,04/05/2017,09/05/2017,4,2,LW-16990,OFF-PA-10002250,17.61,3,0,8.45
1355,CA-2017-162978,04/05/2017,09/05/2017,4,2,LW-16990,FUR-TA-10003473,300.9,1,0.2,11.28
1356,US-2014-160444,05/07/2014,05/07/2014,2,1,DC-12850,OFF-ST-10001522,220.77,3,0.2,-44.15
1357,US-2014-160444,05/07/2014,05/07/2014,2,1,DC-12850,OFF-ST-10000563,281.42,11,0.2,-35.17
1358,CA-2016-145247,05/05/2016,07/05/2016,1,1,ND-18370,OFF-PA-10003641,79.14,3,0,36.4
1359,CA-2017-160045,26/04/2017,27/04/2017,1,1,LB-16735,FUR-FU-10000010,1.98,1,0.6,-1.44
1360,US-2014-151925,26/09/2014,01/10/2014,3,1,KT-16465,FUR-CH-10002961,145.56,2,0.2,0
1361,CA-2017-125199,19/10/2017,25/10/2017,4,2,HM-14860,OFF-AR-10002956,123.25,7,0.2,9.24
1362,CA-2017-125199,19/10/2017,25/10/2017,4,2,HM-14860,OFF-PA-10004041,23.68,4,0.2,7.4
1363,CA-2017-125199,19/10/2017,25/10/2017,4,2,HM-14860,TEC-PH-10001336,309.57,4,0.4,-56.75
1364,US-2017-155425,10/11/2017,11/11/2017,1,2,AB-10600,OFF-BI-10001036,38.38,14,0.7,-25.59
1365,US-2017-155425,10/11/2017,11/11/2017,1,2,AB-10600,TEC-MA-10003183,95.99,2,0.7,-63.99
1366,US-2017-155425,10/11/2017,11/11/2017,1,2,AB-10600,TEC-AC-10001314,239.95,6,0.2,-35.99
1367,US-2017-155425,10/11/2017,11/11/2017,1,2,AB-10600,TEC-PH-10002563,201.58,2,0.2,15.11
1368,US-2017-155425,10/11/2017,11/11/2017,1,2,AB-10600,FUR-CH-10003312,899.13,4,0.2,-146.1
1369,CA-2017-133249,08/07/2017,11/07/2017,1,3,SZ-20035,FUR-FU-10001588,145.9,5,0,62.73
1370,US-2015-103471,24/12/2015,28/12/2015,4,1,JR-15670,FUR-BO-10002613,590.05,7,0.7,-786.74
1371,US-2015-103471,24/12/2015,28/12/2015,4,1,JR-15670,OFF-AR-10003405,14.04,3,0.2,1.57
1372,CA-2017-136672,07/03/2017,12/03/2017,4,3,MG-17890,TEC-AC-10004510,49.08,3,0,4.9
1373,US-2014-157021,01/04/2014,06/04/2014,3,1,KM-16720,OFF-LA-10002312,29.6,2,0,14.8
1374,US-2014-157021,01/04/2014,06/04/2014,3,1,KM-16720,OFF-BI-10000042,17.08,4,0.2,5.55
1375,CA-2015-120362,14/09/2015,19/09/2015,4,1,CA-12265,FUR-TA-10003008,912.75,5,0,118.65
1376,CA-2014-126361,04/08/2014,09/08/2014,3,1,VD-21670,OFF-AP-10003590,1089.75,3,0,305.13
1377,CA-2014-126361,04/08/2014,09/08/2014,3,1,VD-21670,OFF-PA-10000806,447.84,8,0,219.44
1378,CA-2014-126361,04/08/2014,09/08/2014,3,1,VD-21670,OFF-AR-10000896,16.4,5,0,4.26
1379,CA-2014-126361,04/08/2014,09/08/2014,3,1,VD-21670,TEC-PH-10002310,399.96,5,0.2,34.99
1380,CA-2014-126361,04/08/2014,09/08/2014,3,1,VD-21670,OFF-ST-10002289,158.9,5,0,7.94
1381,CA-2014-126361,04/08/2014,09/08/2014,3,1,VD-21670,OFF-BI-10002852,13.18,1,0.2,4.77
1382,US-2016-100566,03/09/2016,09/09/2016,4,3,JK-16120,FUR-FU-10003394,83.95,3,0.6,-90.24
1383,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,OFF-ST-10002344,80.98,1,0,1.61
1384,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,OFF-PA-10001289,348.84,9,0,170.93
1385,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,OFF-FA-10000053,9.45,5,0,0.18
1386,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,FUR-FU-10004091,18.84,3,0,7.15
1387,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,FUR-BO-10004015,239.98,2,0,52.79
1388,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,OFF-EN-10003001,167.96,2,0,78.94
1389,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,TEC-PH-10000215,104.85,3,0,28.3
1390,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,TEC-PH-10003645,484.83,3,0,126.05
1391,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,OFF-PA-10000357,122.97,3,0,60.25
1392,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,OFF-ST-10004804,154.44,3,0,1.54
1393,US-2016-108504,05/02/2016,05/02/2016,2,3,PP-18955,OFF-PA-10003892,342.37,7,0,160.91
1394,CA-2017-124828,03/07/2017,04/07/2017,1,2,YS-21880,OFF-AR-10003514,9.55,3,0.2,1.55
1395,US-2017-117247,09/10/2017,14/10/2017,4,2,CK-12760,FUR-TA-10002958,652.45,5,0.5,-430.61
1396,US-2017-117247,09/10/2017,14/10/2017,4,2,CK-12760,FUR-TA-10001676,66.64,3,0.5,-42.65
1397,CA-2016-124485,24/11/2016,26/11/2016,1,1,NC-18340,OFF-BI-10000822,17.21,4,0.2,6.02
1398,CA-2016-124485,24/11/2016,26/11/2016,1,1,NC-18340,OFF-PA-10004971,11.56,2,0,5.66
1399,CA-2016-124485,24/11/2016,26/11/2016,1,1,NC-18340,TEC-AC-10002323,88.4,4,0,11.49
1400,CA-2016-124485,24/11/2016,26/11/2016,1,1,NC-18340,OFF-PA-10004888,6.48,1,0,3.11
1401,CA-2016-159212,01/11/2016,05/11/2016,4,3,KM-16375,TEC-PH-10003988,21.8,2,0,6.1
1402,CA-2016-159212,01/11/2016,05/11/2016,4,3,KM-16375,OFF-EN-10002230,251.79,3,0,118.34
1403,US-2016-161396,19/04/2016,25/04/2016,4,3,GM-14455,FUR-TA-10002622,205.17,2,0.4,-58.13
1404,US-2016-161396,19/04/2016,25/04/2016,4,3,GM-14455,OFF-PA-10000418,419.4,5,0.2,146.79
1405,US-2014-118486,06/04/2014,08/04/2014,1,3,SD-20485,OFF-SU-10004498,10.3,1,0.2,-2.18
1406,US-2014-118486,06/04/2014,08/04/2014,1,3,SD-20485,FUR-TA-10001039,154.76,3,0.4,-36.11
1407,US-2014-118486,06/04/2014,08/04/2014,1,3,SD-20485,TEC-AC-10004659,116.78,2,0.2,21.89
1408,CA-2016-130407,02/09/2016,06/09/2016,4,1,KD-16270,OFF-AR-10002240,75.48,2,0,19.62
1409,CA-2016-130407,02/09/2016,06/09/2016,4,1,KD-16270,FUR-FU-10001967,39.98,2,0,9.99
1410,US-2016-122245,25/09/2016,30/09/2016,4,1,AB-10105,FUR-TA-10002356,393.16,3,0.5,-204.44
1411,CA-2017-105144,04/11/2017,11/11/2017,4,3,SZ-20035,OFF-LA-10003923,23.68,2,0.2,8.88
1412,CA-2016-136329,09/07/2016,13/07/2016,4,2,JD-15895,FUR-CH-10002335,408,2,0.1,72.53
1413,CA-2016-136329,09/07/2016,13/07/2016,4,2,JD-15895,FUR-FU-10000723,165.28,4,0,14.87
1414,CA-2014-146640,30/06/2014,05/07/2014,4,1,HA-14905,OFF-BI-10002867,334.76,7,0.2,108.79
1415,CA-2017-115994,28/01/2017,31/01/2017,3,3,BT-11305,TEC-AC-10000580,239.97,3,0,26.39
1416,CA-2017-115994,28/01/2017,31/01/2017,3,3,BT-11305,FUR-FU-10003976,37.74,3,0,12.83
1417,CA-2015-126697,21/09/2015,24/09/2015,1,2,SV-20815,TEC-PH-10002922,946.34,7,0.2,118.29
1418,CA-2015-126697,21/09/2015,24/09/2015,1,2,SV-20815,TEC-AC-10004353,151.2,3,0.2,32.13
1419,CA-2015-126697,21/09/2015,24/09/2015,1,2,SV-20815,FUR-FU-10001706,4.92,4,0.6,-1.47
1420,CA-2015-124800,26/09/2015,30/09/2015,4,2,RW-19540,OFF-PA-10000501,86.27,4,0.2,31.27
1421,CA-2015-124800,26/09/2015,30/09/2015,4,2,RW-19540,OFF-BI-10000778,72.58,2,0.7,-48.39
1422,CA-2015-124800,26/09/2015,30/09/2015,4,2,RW-19540,OFF-AP-10004980,60.67,2,0.2,14.4
1423,CA-2015-124800,26/09/2015,30/09/2015,4,2,RW-19540,OFF-BI-10003984,77.03,9,0.7,-59.05
1424,CA-2015-124800,26/09/2015,30/09/2015,4,2,RW-19540,OFF-ST-10000798,119.9,6,0.2,-1.49
1425,CA-2015-124800,26/09/2015,30/09/2015,4,2,RW-19540,TEC-PH-10001750,263.96,5,0.2,23.09
1426,CA-2015-124800,26/09/2015,30/09/2015,4,2,RW-19540,OFF-ST-10002743,363.64,4,0.2,-86.36
1427,US-2015-164448,31/10/2015,04/11/2015,3,2,DK-12835,OFF-BI-10002949,9.72,2,0.2,3.28
1428,US-2015-164448,31/10/2015,04/11/2015,3,2,DK-12835,OFF-EN-10002600,14.75,5,0,7.08
1429,US-2015-164448,31/10/2015,04/11/2015,3,2,DK-12835,OFF-BI-10003708,29.8,5,0.2,9.31
1430,US-2015-164448,31/10/2015,04/11/2015,3,2,DK-12835,OFF-LA-10003510,427.42,14,0,196.61
1431,CA-2017-122700,26/11/2017,30/11/2017,4,1,LT-17110,TEC-PH-10003092,220.75,8,0.4,-40.47
1432,CA-2014-120768,19/12/2014,21/12/2014,3,1,IM-15070,OFF-BI-10001191,152.76,6,0,74.85
1433,CA-2014-120768,19/12/2014,21/12/2014,3,1,IM-15070,OFF-SU-10004115,7.27,1,0,1.96
1434,CA-2014-120768,19/12/2014,21/12/2014,3,1,IM-15070,FUR-CH-10000513,1819.86,14,0,163.78
1435,US-2016-153129,26/12/2016,30/12/2016,4,1,FP-14320,OFF-PA-10003673,33.9,5,0,15.59
1436,CA-2017-106852,20/06/2017,27/06/2017,4,1,ST-20530,OFF-PA-10001639,31.1,6,0.2,10.88
1437,CA-2017-106852,20/06/2017,27/06/2017,4,1,ST-20530,OFF-AR-10003829,5.24,2,0.2,0.59
1438,CA-2015-139731,15/10/2015,15/10/2015,2,1,JE-15745,TEC-AC-10004975,263.88,3,0.2,42.88
1439,CA-2015-139731,15/10/2015,15/10/2015,2,1,JE-15745,FUR-CH-10002024,2453.43,5,0.3,-350.49
1440,CA-2017-122735,12/04/2017,15/04/2017,3,1,BD-11320,OFF-BI-10004364,29.7,5,0,13.36
1441,CA-2017-122735,12/04/2017,15/04/2017,3,1,BD-11320,OFF-PA-10001712,39.96,4,0,17.98
1442,CA-2017-128160,19/12/2017,24/12/2017,3,1,MM-17920,OFF-BI-10001510,36.67,2,0.2,11.46
1443,CA-2017-117695,05/08/2017,08/08/2017,1,2,PW-19030,OFF-PA-10002713,13.76,2,0,6.32
1444,CA-2015-166135,01/10/2015,06/10/2015,4,2,SC-20440,OFF-ST-10002974,139.42,4,0.2,17.42
1445,CA-2016-133725,23/05/2016,28/05/2016,4,1,KL-16645,TEC-PH-10004165,1979.92,9,0.2,148.49
1446,CA-2017-102337,13/06/2017,16/06/2017,1,3,SD-20485,OFF-ST-10004804,164.73,4,0.2,-39.12
1447,CA-2017-102337,13/06/2017,16/06/2017,1,3,SD-20485,FUR-CH-10004289,470.3,7,0.3,-87.34
1448,CA-2017-102337,13/06/2017,16/06/2017,1,3,SD-20485,TEC-PH-10002564,47.98,2,0.2,5.99
1449,US-2014-112564,23/04/2014,24/04/2014,1,2,TS-21160,OFF-BI-10004876,2.5,3,0.7,-1.75
1450,CA-2015-145821,01/05/2015,07/05/2015,4,2,JB-15400,TEC-PH-10004348,88.75,3,0.2,11.09
1451,US-2015-160150,19/07/2015,20/07/2015,1,1,TS-21085,OFF-BI-10004352,2.02,1,0.7,-1.35
1452,CA-2016-133711,26/11/2016,29/11/2016,1,2,MC-17425,OFF-PA-10001685,70.98,7,0,34.78
1453,CA-2016-133711,26/11/2016,29/11/2016,1,2,MC-17425,OFF-BI-10000666,91.68,3,0,45.84
1454,CA-2016-133711,26/11/2016,29/11/2016,1,2,MC-17425,OFF-BI-10004352,33.75,5,0,16.87
1455,CA-2016-133711,26/11/2016,29/11/2016,1,2,MC-17425,TEC-MA-10000010,3040,8,0,1459.2
1456,CA-2017-148474,12/06/2017,19/06/2017,4,3,ME-17320,OFF-BI-10000977,91.2,3,0,41.95
1457,CA-2017-148474,12/06/2017,19/06/2017,4,3,ME-17320,FUR-TA-10002530,452.94,3,0,67.94
1458,CA-2015-111297,17/08/2015,21/08/2015,4,2,SC-20440,OFF-BI-10002412,52.2,9,0,23.49
1459,CA-2016-123722,25/09/2016,01/10/2016,4,2,NH-18610,OFF-LA-10001569,15.93,4,0.2,5.17
1460,CA-2014-155271,04/05/2014,04/05/2014,2,1,AA-10480,FUR-FU-10001473,27.46,2,0,9.88
1461,CA-2015-119907,01/12/2015,08/12/2015,4,1,LC-17140,OFF-BI-10001765,55.42,2,0.2,19.39
1462,US-2016-128902,11/03/2016,15/03/2016,4,1,MB-18085,FUR-TA-10001095,244,2,0.3,-31.37
1463,CA-2016-152289,26/08/2016,28/08/2016,1,2,LC-16930,TEC-AC-10004571,159.98,2,0.2,43.99
1464,CA-2016-152289,26/08/2016,28/08/2016,1,2,LC-16930,FUR-CH-10002126,1024.71,6,0.3,-29.27
1465,US-2016-104794,16/12/2016,19/12/2016,1,2,KD-16495,OFF-FA-10001754,3.68,2,0,1.8
